mention_type,mention,pred
1,"< div > < img src= '' https : //image__d__.tin__d__.com/pictures/__d__/__d__/__d__/jwl__d__.jpg '' alt= '' thị trường thuận lợi , ngân hàng ồ ạt lên sàn '' > < /div > < div class= '' text '' > < div > < div > < strong > khối ngân hàng đã lên sàn được một nửa < /strong > < /div > < div > theo thống kê từ ngân hàng nhà nước , hiện có __d__ ngân hàng tmcp , gồm cả __d__ ngân hàng có vốn nhà nước chi phối như : bidv , vietcombank và vietinbank. < br >",0.7025273442268372
2,"< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > always_happy nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > không biết chiếc tv này có giá cao không nhỉ , nhìn thế này thì chịu sao nổi cơ chứ : d < /div > < div class= '' quoteexpand '' > click to expand ... < /div > < /blockquote > < /div > tầm __d__tr thôi bác , giá này thì",0.9999957084655762
1,"nhiều ngân hàng tăng lãi suất trong tháng __d__/__d__ với mức cao nhất lên đến __d__,__d__ % /năm . < br > < p class= '' body-image '' > < img src= '' https : //photo-__d__-baomoi.zadn.vn/w__d___r__d__/__d_____d_____d_____d_____d__/a__d__aa__d__ba__d__ee__d__.jpg '' > < /p > < p class= '' body-text media-caption '' > < em > cập nhật lãi suất ngân hàng trong tháng __d__/__d__ . ảnh minh họa. < /em > < /p > < p class= '' body-text '' > cụ thể , từ đầu tháng __d__/__d__ mức lãi suất cao nhất tại ngân hàng bản việt ( vietcapitalbank ) và vpbank",0.97899329662323
1,< p class= '' leada '' > tỷ giá ngoại tệ ngày __d__/__d__ diễn biến theo xu hướng đồng usd trên thị trường quốc tế vẫn khá gần với đỉnh cao __d__ năm vừa thiết lập hôm thứ năm . đồng bạc xanh hạ nhiệt sau cú tăng bất ngờ của đồng euro nhưng vẫn rập rình tăng trở lại. < /p > < div > < img border= '' __d__ '' src= '' http : //www.xaluan.com/images/news/image/__d__/__d__/__d__/__d__b__d__dc__d__ca.img.jpg '' alt= '' tỷ giá ngoại tệ ngày __d__/__d__ : usd tăng tiếp lên đỉnh mới '' class= '' headimg '' > <,0.8264917731285095
1,"< span > bizlive - < /span > nhóm cổ phiếu lớn xuất hiện điều chỉnh nhưng mức độ giảm không sâu . theo đánh giá của các công ty chứng khoán , xu hướng tăng trung hạn của thị trường vẫn được giữ nguyên . < div class= '' social '' > < div > < a class= '' zshare-zalo zalo-share-button '' > < span class= '' zshare-label '' > chia sẻ < /span > < /a > < div class= '' fb-send '' > < /div > < div class= '' fb-like '' > < /div > <",0.9974043965339661
2,tivi flagship hãng nào cũng nhồi nhất rất cả công nghệ đỉnh cao vào nên mua về không lo thiếu những tính năng mới nhất < div class= '' messagetextendmarker '' > < /div >,0.6382880806922913
2,"thằng thớt nhân cách như lol , ngậm cục tiền xong lặn . thằng bán hàng làm sai đéo dc __d__ câu xloi , tỏ vẻ bố đời , dis mẹ __d__ thằng lol < img src= '' http : //forums.voz.vn/images/smilies/off/go.gif '' border= '' __d__ '' alt= '' '' title= '' go '' class= '' inlineimg '' >",0.9764949083328247
2,< div > < div class= '' smallfont '' > quote : < /div > < table cellpadding= '' __d__ '' cellspacing= '' __d__ '' border= '' __d__ '' width= '' __d__ % '' class= '' voz-bbcode-quote '' > < tbody > < tr > < td class= '' alt__d__ '' > < div > originally posted by < strong > trunkz. < /strong > < a rel= '' nofollow '' > < img class= '' inlineimg '' src= '' http : //forums.voz.vnimages/buttons/viewpost.gif '' border= '' __d__ '' alt= '' view post '' > < /a > < /div >,1.0
2,"trong công ty có chị bạn mới mua tủ lạnh side by side của lg đẹp ghê , với lại để đồ ăn được lâu nữa < div class= '' messagetextendmarker '' > < /div >",0.686812698841095
2,"< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > stocks__d__ đã viết : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > chưa thấy đồng chí so sánh mbb với acb nhỉ ? < /div > < div class= '' quoteexpand '' > xem tất cả < /div > < /blockquote > < /div > acb __d__ đợt biến trích lập dư phòng xong , thì còn có gì bác nhỉ ? cũng thích",0.9999880790710449
1,"< blockquote class= '' messagetext selectquotecontainer ugc basehtml '' > < a title= '' vnraovat.net - diễn đàn seo , rao vặt chất lương - miễn phí - hiệu quả - link dofollow '' rel= '' nofollow '' > vnraovat.net - diễn đàn seo , rao vặt chất lương - miễn phí - hiệu quả - link dofollow < /a > - < a class= '' externallink '' > sơn chống thấm dulux weathershield < /a > là giải pháp hiệu quả cho bề mặt tường trở nên sáng đẹp , mịn và nhẵn . bạn sẽ không phải lo",0.8430458307266235
1,< div id= '' gioi-thieu '' class= '' content js-content '' > < p > combo __d__ tã/bĩm quần merries size xl - __d__ miếng ( cho bé __d__ - __d__kg ) < /p > < p > < img src= '' https : //vn-live-__d__.slatic.net/original/__d__cba__d__d__d__b__d__d__d__be__d__d__d__fb__d__f__d__b__d__e.jpg '' alt= '' tã quần merries '' > < img src= '' https : //vn-live-__d__.slatic.net/p/mdc/a__d__f__d__aa__d__ed.jpg '' alt= '' tã quần merries '' > < /p > < h__d__ > thông tin sản phẩm < /h__d__ > < p > rãnh thông khí độc đáo thoát hơi ẩm quanh eo tạo nên khoảng cách giữa da,0.9665506482124329
1,< div class= '' detail-news '' > < p > tỷ giá ngoại tệ ngày __d__/__d__ diễn biến theo xu hướng đồng usd trên thị trường thế giới biến động quanh ngưỡng nhạy cảm trước những diễn biến khó lường trong quan hệ mỹ - trung và nội tại nền kinh tế __d__ nước. < /p > < p > < /p > < table align= '' center '' class= '' image center '' width= '' __d__ '' > < tbody > < tr > < td > < img alt= '' tỷ giá ngoại tệ hôm nay : usd,0.8561591506004333
2,"thị phần môi giới chứng khoán hnx năm __d__ : shs bất ngờ bám sát ssi < br > < img src= '' http : //cafef.vcmedia.vn/thumb_w/__d__/__d__/annetaristhefightforasmallersliceofpie-__d__.jpg '' class= '' bbcodeimage lbimage '' alt= '' [ ​img ] '' > < br > < br > < span > < b > tính chung cả năm __d__ , ssi chiếm thị phần môi giới chứng khoán lớn nhất hnx với __d__,__d__ % . trong khi đó , shs bám sát với thị phần __d__,__d__ % . các vị trí tiếp theo bị bỏ khá xa như vndirect ( __d__,__d__ % )",0.7427835464477539
2,< a class= '' username author bdposttree_replyposter '' dir= '' auto '' > thắng đức nguyễn < /a > < div class= '' bdposttree_parentquote hash-aac__d__c__d__a__d__cc__d__d__d__eed__d__a '' > < div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > hassler đã nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > chỉ để ăn phở và hóng hớt thôi bác < img src= '' http : //tinhte.vnstyles/default/xenforo/clear.png '' class= '' mcesmiliesprite mcesmilie__d__ '' alt= '' :,1.0
2,mang ra cửa hàng vàng là có giá ngay thôi . < img src= '' http : //otofun.netstyles/yahoo/__d__.gif '' class= '' mcesmilie '' alt= '' : d '' title= '' big green : d '' > < div class= '' messagetextendmarker '' > < /div >,0.9998401403427124
1,"tại một số nhà băng hiện lãi suất các kỳ hạn dài đã lên tới __d__,__d__ % /năm , cao nhất từ đầu năm đến nay . trong khi đó , lãi suất cho kỳ hạn một năm cao nhất lên ... < br > < div > < div id= '' float_relation '' > < div class= '' push_relation_float '' > < /div > < div class= '' ovh relation_float '' > < div class= '' ovh relation_float-head '' > < /div > < /div > < /div > < div id= '' divfirst '' > < p >",0.7699511051177979
1,< div class= '' chuyennoidung '' > < p > < b > trước khi đi ra ngân hàng vietcombank để giao dịch hãy tham khảo giờ làm việc chính thức của ngân hàng ở đây để không mất thời gian và công sức. < /b > < b > < /b > < /p > < div > < b > < img src= '' https : //cdn.trangcongnghe.com/uploads/posts/__d__-__d__/__d___gio-lam-viec-cua-ngan-hang-vietcombank-thoi-gian-mo-cua-ngan-hang-tmcp-ngoai-thuong-vn-__d__.jpg '' alt= '' '' class= '' fr-dib fr-draggable '' > < br > < /b > < /div > < div class= '' page-load-status '' > < div class= '' loader-ellips,0.9815349578857422
2,< a class= '' username author bdposttree_replyposter '' dir= '' auto '' > alexnam < /a > < div class= '' bdposttree_parentquote hash-__d__d__d__f__d__f__d__c__d__bf__d__fb__d__bd '' > < div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > hoantieumuoi đã nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > với bọn mình thì đơn giản nó là __d__ máy..còn theo dòng lịch sử thì từ cái tên cho một đời xe trở thành cái tên cho,0.9999997615814209
2,"< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > vanhoaphatmt đã viết : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > < a class= '' externallink '' rel= '' nofollow '' > http : //ndh.vn/dhdcd-vietcombank-ong ... gia-thi-truong-__d__p__d__c__d__.news < /a > < br > vcb nới room thì nh ngon rồi , sau vcb chắc là ctg ? < /div > < div class= '' quoteexpand '' > xem tất cả < /div >",0.9999990463256836
2,"có ai lấn cấn giữa ss __d__ và __d__ không ạ , chênh nhau không nhiều nhưng em lại thích kiểu dáng của em __d__ '' hơn < div class= '' messagetextendmarker '' > < /div >",0.9298539757728577
1,"< span class= '' vb_gioi_thieu '' > sáng nay __d__/__d__ , tỷ giá trung tâm vnd/usd tăng mạnh , giá usd tại nhiều ngân hàng cũng điều chỉnh nhẹ so với ngày hôm qua. < /span > < br > < span class= '' vb_noi_dung '' > tại thị trường trong nước , hôm nay tỷ giá trung tâm vnd/usd được ngân hàng nhà nước niêm yết ở mức __d__.__d__ vnd/usd , tăng __d__ đồng so với hôm qua. < /span > < br > < span class= '' vb_noi_dung '' > với biên độ +/-__d__ % đang được áp",0.983340322971344
1,< div class= '' __mb_mastercms_el '' id= '' __mb_mastercms_el___d__ '' > < table border= '' __d__ '' cellpadding= '' __d__ '' cellspacing= '' __d__ '' class= '' mastercms_tpl_table '' > < tbody > < tr > < td > < img alt= '' vn stocks hit by strong selling on poor investor confidence '' border= '' __d__/ '' class= '' __img_mastercms '' src= '' http : //www.vir.com.vn/stores/news_dataimages/hung/__d__/__d__/__d__/in_article/vn-stocks-hit-by-strong-selling-on-poor-investor-confidence.jpg '' title= '' vn stocks hit by strong selling on poor investor confidence '' > < /td > < /tr > < tr > < td > vietnamese stock market suffered big losses,0.9999992847442627
2,âm thanh hình ảnh vẫn luôn tin dùng sony ! < div class= '' messagetextendmarker '' > < /div >,0.9027283787727356
2,e kết out nhưng đang chờ xe nhập hạ giá tương đương honda hạ ! < div class= '' messagetextendmarker '' > < /div >,0.9068728089332581
1,"< div class= '' summary cms-desc '' > < div > ( đtck ) các cổ phiếu vốn hóa lớn nhất thị trường thi nhau đua sắc xanh trong nửa đầu phiên sáng nay đã nhanh chóng kéo vn-index thẳng tiến lên ngưỡng __d__ điểm. < /div > < /div > < div id= '' abody '' class= '' cms-body '' > < p > trong phiên hôm qua ( __d__/__d__ ) , nhờ lượng cung giá thấp tiết giảm , vn-index có lúc đã hồi phục tốt trở lại , nhưng do lực cầu còn thận trọng , nên",0.6370007991790771
2,có nikon d__d__ ko bạn ? cho xin cái giá < div class= '' messagetextendmarker '' > < /div >,0.9731901288032532
2,< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > mr_bill_g đã viết : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > bữa sau chia __d__ % là về đó < img src= '' http : //f__d__.comstyles/yahoo/__d__.gif '' class= '' mcesmilie '' alt= '' : d '' title= '' big green : d '' > nhưng phải lên __d__ đã < div class= '' doublepost '' > < blockquote class= '' doubleposttagtextcontainer '' >,1.0
1,"< p class= '' leada '' > sáng nay lực bán ồ ạt , vn-index lao dốc và đây là phiên giảm mạnh nhất của thị trường chứng khoán từ đầu tháng đến nay. < /p > < div > < img border= '' __d__ '' src= '' http : //www.xaluan.com/images/news/image/__d__/__d__/__d__/__d__b__d__f__d__d__d__f__d__.img.jpg '' alt= '' chứng khoán __d__/__d__ : lực bán ồ ạt , vn-index lao dốc '' class= '' headimg '' > < br > < i > ảnh minh họa < /i > < /div > < div id= '' contentdivide '' > < /div > < p >",0.9978094696998596
2,< div > < div class= '' smallfont '' > quote : < /div > < table cellpadding= '' __d__ '' cellspacing= '' __d__ '' border= '' __d__ '' width= '' __d__ % '' class= '' voz-bbcode-quote '' > < tbody > < tr > < td class= '' alt__d__ '' > < div > originally posted by < strong > bong < /strong > < a rel= '' nofollow '' > < img class= '' inlineimg '' src= '' http : //vozforums.comimages/buttons/viewpost.gif '' border= '' __d__ '' alt= '' view post '' > < /a > < /div >,1.0
2,mình dùng anfa a+ thấy ổn < div class= '' messagetextendmarker '' > < /div >,0.8909847736358643
1,"< span class= '' vb_gioi_thieu '' > nhu cầu tiền mặt tăng cao vào dịp cuối năm , nhất là tại các khu công nghiệp ( kcn ) , khiến nguy cơ quá tải , nghẽn mạng atm vẫn có thể diễn ra. < /span > < br > < img src= '' http : //a__d__.vietbao.vn/images/vn__d__/__d__/__d__/__d__/__d__-nguy-co-qua-tai-nghen-mang-atm-dip-tet-co-the-tai-dien-__d__.jpg '' alt= '' nguy co qua tai , nghen mang atm dip tet co the tai dien '' height= '' __d__ '' > < br > < span class= '' vb_tieu_de_phu '' > nhu cầu tiền mặt tăng vọt < /span > < br",0.8946002125740051
1,"< p > < img id= '' img___d__ '' src= '' https : //dantricdn.com/thumb_w/__d__/__d__/__d__/__d__/screen-shot-__d__-__d__-__d__-at-__d__-pm-__d__.png '' alt= '' sắc đỏ bao trùm thị trường trước những biến động mạnh của chứng khoán toàn cầu '' > < /p > < p class= '' photocms_caption '' > < em > sắc đỏ bao trùm thị trường trước những biến động mạnh của chứng khoán toàn cầu < /em > < /p > < br > sau khi rơi mạnh trong phiên __d__/__d__ , tới sáng nay , các chỉ số tiếp tục diễn biến tiêu cực . với chỉ __d__ mã tăng",0.9779455661773682
1,"công ty tnhh mua bán nợ việt nam ( datc ) vừa thông báo lựa chọn tổ chức bán đấu giá tài sản tại công ty cổ phần lilama __d__.__d__ . < br > < p class= '' body-image '' > < img src= '' https : //photo-__d__-baomoi.zadn.vn/w__d___r__d__/__d_____d_____d_____d_____d__/__d__d__d__d__d__f__d__c__d__df__d__.jpg '' > < /p > < p class= '' body-text '' > theo đó , tổ chức đấu giá tài sản được lựa chọn sẽ thực hiện bán đấu giá tài sản trên đất gắn liền với lợi thế quyền thuê __d__.__d__ m__d__ đất ( đất thuê trả tiền hàng năm )",0.9449913501739502
2,< a class= '' username author bdposttree_replyposter '' dir= '' auto '' > hoangh @ < /a > < div class= '' bdposttree_parentquote hash-__d__db__d__cd__d__be__d__a__d__ba__d__f__d__e__d__f '' > < div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > alasco đã nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > em thấy các bác ở đây đa phần tư vấn mua điều hoà nhật . thế các nước khác thì sao ạ ? hàn quắc có,0.9999998807907104
2,"< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > hoangtu_lavender đã viết : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > hôm qua tôi thấy khối ngoại mua đột biến , là đã nghi ngờ ngay , đầu phiên đang giằng co __d__-__d__.__d__ tôi chịu chơi mua luôn __d__.__d__ ko tiếc một line. < /div > < div class= '' quoteexpand '' > xem tất cả < /div > < /blockquote > <",0.9999805688858032
1,"< p > < strong > < span > < img src= '' http : //vnba.org.vn/images/hoat_dong_hiep_hoi/techcombank_tang_von_len_gan___d___ty_ngay_trong_thang___d__.jpg '' alt= '' techcombank tang von len gan __d__ ty ngay trong thang __d__ '' height= '' __d__ '' width= '' __d__ '' > ngày __d__/__d__/__d__ , ngân hàng k < /span > < span > ỹ < /span > < span > th < /span > < span > ươ < /span > < span > ng vi < /span > < span > ệ < /span > < span > t nam ( techcombank ) t < /span > < span >",0.9916139841079712
1,"< div class= '' summary cms-desc '' > < div > ( đtck ) bất chấp nhà đầu tư trong nước bán ra khá mạnh khiến thị trường chìm trong sắc đỏ và các chỉ số giảm sâu , nhà đầu tư nước ngoài vẫn túc tắc mua vào bluechip và tiếp tục có phiên mua ròng tích cực , với tổng giá trị hơn __d__ tỷ đồng. < /div > < /div > < div id= '' abody '' class= '' cms-body '' > < p > < b > trên sàn hose , < /b > khối ngoại",0.9016050100326538
1,"< img src= '' http : //cafefcdn.com/zoom/__d_____d__/__d__/__d__/__d__/photo__d__-__d__.jpg '' title= '' bvh tăng trần “ trắng bên bán ” , vnindex tiếp tục tăng hơn __d__ điểm '' > < br > tạm dừng phiên giao dịch buổi sáng , vnindex tăng __d__,__d__ điểm ( __d__,__d__ % ) lên __d__.__d__,__d__ điểm ; hnx-index tăng __d__,__d__ điểm ( __d__,__d__ % ) lên __d__,__d__ điểm ; upcom-index tăng __d__,__d__ điểm ( __d__,__d__ % ) lên __d__,__d__ điểm . < br > < span id= '' maincontent '' > < p > càng về cuối buổi sáng , giao dịch càng trở nên tích",0.6548702716827393
1,< p class= '' leada '' > huyền như chấp nhận án chung thân và bồi thường thiệt hại nhưng các công ty yêu cầu vietinbank phải trả số tiền này. < /p > < div > < img border= '' __d__ '' src= '' http : //www.xaluan.com/images/news/image/__d__/__d__/__d__/__d__b__d__b__d__cb__d__db__d__.img.jpg '' alt= '' huyền như và tuấn tại tòa hôm nay . ảnh : hải duyên . '' class= '' headimg '' > < br > < i > huyền như và tuấn tại tòa hôm nay . ảnh : hải duyên. < /i > < /div > < div id= '',0.9993438124656677
2,công suat con ti vi nay la bao nhieu,0.6661123037338257
1,"< div id= '' abdf '' > < p > < img src= '' http : //medianews.netnews.vn:__d__/netnews/archive/images/__d__/tinngan___d_____d_____d__wap___d__.jpg '' > < /p > < p class= '' p-chuthich '' > < /p > < p > để cân đối nguồn vốn , đáp ứng ứng nhu cầu cho vay trung dài hạn ; lãi suất huy động kỳ hạn dài có dấu hiệu tăng trong __d__ tháng trở lại đây tại một số nhà băng . trong khi đó , lãi suất kỳ hạn ngắn không mấy thay đổi sau khi đã giảm khá thấp ở những tháng trước đó .",0.9472593665122986
2,< a class= '' username author bdposttree_replyposter '' dir= '' auto '' > vnvn < /a > < div class= '' bdposttree_parentquote hash-b__d__ef__d__f__d__e__d__da__d__c__d__de__d__ '' > < div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > chu q tùng đã nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > tôi không có tiền để mua nên không biết.nhưng tôi cũng rất mê dòng xe này rồi . chỉ chờ khi nó ra phanh abs,0.9999997615814209
1,"< div class= '' __mb_mastercms_el '' id= '' __mb_mastercms_el___d__ '' > < table align= '' center '' border= '' __d__ '' cellpadding= '' __d__ '' cellspacing= '' __d__ '' class= '' mastercms_tpl_table '' > < tbody > < tr > < td > < img alt= '' after delays local banks eye listing '' border= '' __d__/ '' class= '' __img_mastercms '' src= '' https : //www.vir.com.vn/stores/news_dataimages/hung/__d__/__d__/__d__/in_article/after-delays-local-banks-eye-listing.jpg '' title= '' after delays , local banks eye listing '' > < /td > < /tr > < tr > < td > nam a bank plans to list on the bourse",1.0
2,vì nó kèm chữ `` sh '' < img src= '' http : //vozforums.com/images/smilies/off/sexy_girl.gif '' border= '' __d__ '' alt= '' '' title= '' sexy girl '' class= '' inlineimg '' > < br > bỏ thêm chục triệu mua mẹ con sh __d__ . đú sh mà mua con fake __d__ kia trông quê mùa quá thím < img src= '' http : //vozforums.com/images/smilies/off/sad.gif '' border= '' __d__ '' alt= '' '' title= '' sad '' class= '' inlineimg '' > < br > < br > < i > được gửi từ iphone x - < a >,0.9999973773956299
1,< p class= '' lead '' > lãnh đạo ngân hàng nhà nước khẳng định sẽ thực hiệm nghiêm túc kết luận của cơ quan kiểm tra trung ương liên quan sai phạm ông trần bắc hà. < /p > < div > < img border= '' __d__ '' src= '' http : //www.xaluan.com/images/news/image/__d__/__d__/__d__/__d__b__d__b__d__e__d__c__d__.img.jpg '' alt= '' bà nguyễn thị hồng - phó thống đốc ngân hàng nhà nước . ảnh : võ hải '' class= '' headimg '' > < br > < i > bà nguyễn thị hồng - phó thống đốc ngân hàng nhà nước . ảnh,0.9982629418373108
2,"< div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > springsail đã viết : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > - giai đoạn gồ ghề này dòng tiền ko đổ vào mạnh , thì ko có thanh khoản lớn đâu , nên ko có phiên thuyết phục đâu < br > - nhưng , muốn lặn lội thân cò kiếm cơm trong bối cảnh thị trường khó nhằn này chỉ có __d__",0.9997937083244324
1,"< div class= '' summary cms-desc '' > < div > ( đtck ) giao dịch nhà đầu tư nước ngoài vẫn là một trong những điểm nhấn của thị trường chứng khoán những phiên cuối năm , với giá trị mua ròng đạt hơn __d__ tỷ đồng trong ngày __d__/__d__ . trong đó , cổ phiếu pow tiếp tục được khối này đẩy mạnh mua vào. < /div > < /div > < div id= '' abody '' class= '' cms-body '' > < p > < b > trên sàn hose , < /b > khối ngoại mua",0.8330563306808472
2,"đíu mợ , nồi cơm tao để __d__ ngày mở ra cũng dòi lúc nhúc này , đậu má bọn lều báo . < img src= '' http : //vozforums.com/images/smilies/off/shame.gif '' border= '' __d__ '' alt= '' '' title= '' shame '' class= '' inlineimg '' >",0.783574640750885
2,"< a class= '' username author bdposttree_replyposter '' dir= '' auto '' > nhân trần __d__ < /a > < div class= '' bdposttree_parentquote hash-__d__c__d__c__d__b__d__a__d__d__d__d__d__c__d__bb '' > < div class= '' bbcodeblock bbcodequote '' > < div class= '' attribution type '' > lemon treet đã nói : < a class= '' attributionlink '' > ↑ < /a > < /div > < blockquote class= '' quotecontainer '' > < div class= '' quote '' > bé nhà mình ngồi tv nhiều lắm , nên kiểu gì cũng phải mua tv sony để mắt con không bị mỏi mắt đó",0.9999998807907104
