mention_type,mention,pred
2,"gà mình dùng pidiasua mà ngọt quá bé ít thích , mom thử đi , nghe dùng bé biếng ăn tăng cân chiều cao đó",5.765040874481201
2,nan nhạt mà mát còn similac thì ngọt nên mom đổi bé sẽ ko thích đâu,5.98861837387085
2,thử similac isomil đi m. mùi hơi khó chịu nhưng thấy vị ngon . con mình họp tác lắm . uống đi phân cũng đẹp nữa,5.846930027008057
2,nguyen thi tham e thấy similac tanh lắm k uống nổi,7.508155822753906
2,"sữa này nhiều ngọt , uống mùa hè nóng dễ táo , mình cho con uống ngày __d__ bữa , uống kèm với optimom .",5.34537410736084
2,mai candy bản thân mình bán hàng thật - sữa cuae úc như hình bạn đã thấy - sữa pediasuare việt nam mình chưa chi con uống nên cũng k biết vị thế nào . còn úc mình thấy ngọt hơn sữa aptamil một chút thoi pha __d__ml /__d__ thìa mình uống thử thấy bt nhé mom . con mình o thể nhẹ cân nên cũng đang cho dùng sữa nayd .,6.6779279708862305
2,sữa meji thơm mát rễ uống hơn similac,5.7894392013549805
2,"sữa này mình chỉ thấy hơi ngọt thôi , bbé nào quen bmht hoặc uống sữa nhạt quen khi chuyển qua loại này thì nên cho uống lượng nhỏ rồi mình tăng dân lên . còn lại mình thấy okie hết",5.2791666984558105
2,similac khó uống con mình kh uống,6.279501914978027
2,similac mùi tanh bé khó uống,6.509786128997803
2,ngọt thì mom mua uptimum đó béo còn hưu cao cổ ngọt ko béo,6.205897331237793
2,sữa này nó thế . mình cũng uống khó uống hơn những sữa khác mình uống,6.5360846519470215
2,con minh gan __d__tuoi dag uong . thấy ổn thik uong . vị ngọt thanh ko ngấy ko gắt như pedia vinamil . __d__ly buoi toi trc ngủ,5.129634857177734
2,"hằng nguyễn mom thử đổi enfamil xem sao , enfa nó thơm hơn similac đây mom , similac nó tanh , tại lúc ở cử e kh ra ngoài đc nên bà ngoại đi mua , mua loại similac nên e để cho uống luôn , bé e sinh nhẹ cân chứ sương gió giữ lắm mà vẫn kh đau ốm gfi",6.010129451751709
2,hung nguyen t cũng từng dùng optipro thì thấy vị ngọt hơn so với supreme . công thức giống các sữa ct bình thường . optipro giá tầm __d__k . supreme giá tầm __d__k . còn tăng cân hay k thì tuỳ từng bé . nhưng bé nhà t dùng nan từ nan pre > optipro > supreme chưa bao giờ bị bón,6.099865913391113
2,"mình nếm thử similac thấy vị ngọt vừa , dễ uống mà , khoái cái sữa này lắm con mẹ còn ăn sữa của con : p",7.096352577209473
2,sữa nutren ngọt lắm ngậy,6.04549503326416
2,nguyễn thúy hạnh t thấy kid ess ngọt dã man hơn ý m,6.216805458068848
2,"vị nó tanh là vì similac là dòng sữa ct giả vị giống sữa mẹ nhất , bột nó mịn hay ko ko quan trọng , còn vón cục là vì khí hậu ở việt nam nóng sữa của mỹ hay bị vậy , mih ở phòng lạnh nên thấy sữa ko bao h vón cục",6.4850969314575195
2,bé mình thích sữa này vị dễ uống ti __d__ lần __d__ml.k quá ngọt ko bón đi phân đẹp . uống dưới __d__ tháng mà giờ qua __d__ tuổi chưa tìm dk chổ bán . dùng optimum k hợp . vị tanh mỗi lần rửa bình xong còn mùi .,5.33176851272583
2,mình dùng sữa mori mà thấy bé ko tăng cân đến cứ __d__kg mãi ah nên mình muốn đổi sữa cho bé . sữa friso có vị ngọt nhạt hay ngọt đậm vậy mom .,6.406766414642334
2,sữa tanh lắm.khó uống mom ạ,7.586247444152832
2,"sữa rất ngọt và thơm , con mình đang dùng , bs bảo sữa này cũng rất tốt hộ trợ tăng cân và chiều cao , con mình thì chịu uống sữa này . bé uống khen ngon",6.482191562652588
2,đặng lynh thấy họ bảo similac nóg mà vị khó uốg nên lại thôi,6.467726707458496
2,để mình tham khảo nhé mấy mon . tại mình mới mua một hộp friso cho con uống mà nó ngọt quá con ko chui hợp tác,6.50426721572876
2,hồng ngố similac mùi thơm hơn . mùi ap này hơi tanh tanh .,6.801756381988525
2,"sưa friso nhé mom ơi , sữa có vị ngọt nè , bé nhà mình cũng uống được ngọt nên con khoái lắm ạ",5.866828918457031
2,"optimum mùi sữa nặng và ngậy lắm chị , chị xem ai ng quen có người quen dùng thì xin ít cho mic dùng thử xem sao chứ bọn giặc ấy nó nhạy lắm , nói về đổi sữa thì e hoảng r !",7.758679389953613
2,"con e cũg uốg sữa này mà của nuti ban đầu cũg uốg , sog thời gian ngọt quá bạn ấy k dùg nữa jo __d__ tuổi e cho uốg th ít đg , buổi tối e pediasua r ngũ",6.070879936218262
2,bé lớn mình cũng vậy . cho bú sữa nhật thì tốn tiền sữa nhiều mà đổi qua cái này ngọt nó bú mỗi tháng có __d__ hộp . nó __d__t mà tính ra rẽ hơn mua sữa nhật nữa,5.593199729919434
2,friso nga tăng cân tốt hơn và mùi vị cũng dễ uống hơn ah,6.415676116943359
2,lona chloe similac nó ngọt hả mom,6.060586929321289
1,"các mon cho mình hỏi ! mình đang tính đổi sữa cho bé , bé mình đang uống nan optipro . mà bé ko tăng cân . bú ngày có __d__ lần __d__ lần có __d__ml thui . mình tính đổi sữa cho bé đỡ biếng bú . mình tính đổi enfa or similac . mà mình ko bjk __d__ dòng này dòng nào mát hơn và it bón hơn vậy mấy mn . bé nhà mình __d__ tháng __d__,__d__kg ah",6.953187465667725
2,cò nhà t dị ứng đạm sữa m ak.cả sữa bò sữa dê chả dùng đc sữa nào .sữa chua váng sữa nghỉ hết.khổ,6.779947757720947
2,hoài phương mom cho bé uống enfamil nào vậy ? có ngọt ko mom . bé mình uống nan ko tăng cân . mình đang định đổi sang enfamil nhưng sợ ngọt . vì bé mình ko chịu uống ngọt mom ah,6.11505126953125
2,ừ. mình chỉ pha chung vs sữa khác thôi . chứ uống mình sữa pedi bé mình k chịu vì ngọt,6.140618324279785
2,"sữa này ngọt chà là nên vị thanh nhẹ vậy đó , ngọt đường uống hồi ngán à bạn , mình thấy sữa hàn quốc ngọt đường qá",5.726969242095947
2,"nguyễn loan mình không mua ở ngoài mình không bit mình có nguoi nhà gui air về mình mấy dòng similac của mỹ mình thấy có loại sensitive là thơm thoi may loại khác pha xong mình thấy hoi tanh xíu chu k tanh nồng nhu similac vn , hàng giả đâu phải là phân biệt mùi đâu mom 🤣",7.189377784729004
2,bích thảo similac giàu đạm mà ngọt lắm . sau này đổi sữa cũng khó mà có khi cho con uống sữa similac xong bỏ sữa mẹ ý,6.243040084838867
2,sữa ngot ma lắm bọt lam minh mới dung __d__ngay ma loqua,6.496372222900391
2,kim chi bé uống nay cả năm r.vì sữa béo nên bé k thích uống có __d__hộp rồi đổi sữa khác.mom tra trên mạng ák.mua đúng hàng của mỹ mới tăng cân tốt,6.6530256271362305
2,m đã từng cho uống nhưng ngọt quá mà con m uống __d__hop to nhưng ko lêng lang nào nên m dừng,6.210872650146484
2,"sửa similac mới tanh , sửa này ít tanh hơn , sửa similac con mình k chịu uốn mình uốn thế chứ bỏ tiếc mỗi lần uốn là cái mùi tanh k chịu đc mún ói , mình mới vừa đổi sữa này cho con.trước cũng dùng similac",7.40056848526001
2,"ăn thua con thích sữa nào thôi m , vị nhạt mà mùi k nồng thì e thấy enfa a+ cũng dc , nó ngọt nhẹ gần giog sữa mẹ , bé e dag ti loại này tvia tag cân ổn , cũng mát k táo",5.948646545410156
2,nan mejie này kia nhạt như sữa mẹ mà k uống đc thì pediasure ngọt s uống đc mm,4.91007137298584
2,nguyễn yến amolac hay friso thì vị nó có ngon đâu . bé ko u sữa ngoài thì phải chọn __d__ loại sữa vị nó thật ngon đi chứ,6.210923194885254
2,cu ken cu mình cũng ngậm . h k bít sữa nào mà cho bé uống cho hợp nữa m oi . do bé mình dùng similac có vẻ ngán k chịu uống mình mới đổi ban ngày optimum còn tối uống kid ak .,7.040019989013672
2,sữa này có ngọt k ak ? đợt con e uống xo mà sữa nhạt quá và có vị ngấy.cháu k thích lắm,5.524763107299805
2,"chắc sữa nào cũng thế . bé này hợp bé kia ko hợp . chán ghê . con em uống thì k hợp . chắc vì sữa nhật n thơm vs k tanh mấy đổi phát ngang sang sữa này nên bé khó ăn hơn là uống từ đầu . cá nhân e khi review bài này chỉ muốn note lại : vị sữa này khá tanh , bé nào đã uống loại sữa khác ( ví dụ như con em từ bé uống meji và glico thì sẽ rất khó làm quen và uống đc ) thôi e viết",6.495611667633057
2,"ko sao đâu m , mk viết dọc cũng dễ hiểu nhầm thật , lúc đầu sua ngọt quá ( vì bé mk quen uong sua nhạt rồi ) nên bé khó uống , giờ thì quen cả nhạt lẫn ngọt , do cơ địa mỗi bé nua m ah",6.764843940734863
2,e cũng dùng nhiều loại rồi bé k hợp tác . __d__ m e chuyển sang nan nga dùng tới __d__m__d__d mát k táo nhưng k tăng cân . gà nhà e chỉ dùng loại nhạt giống sữa mẹ chứ ngọt và nhiều dinh dưỡng k hợp tác ạ. e cũng muốn hỏi các mẹ là dùng sữa j nhạt giống nan nga mà giá bình dân k ạ .,6.591297149658203
2,"sữa friso bạn ơi sữa này mát mà còn hỗ trợ con tiêu hóa đấy , sữa này không quá ngọt vị mát nữa , mình đang cho con uống",6.018587589263916
2,"uống meta care đi b , sữa của viện dinh dưỡng , thơm ngọt . bé nhà mình đổi chả mất __d__ loại sữa rồi ấy ạ. thấy sữa này bé uống ngon . tang sức đề kháng",5.535019874572754
2,"chúc mừng anh , cơ mà similac khó uống lắm đóa nha bác : )",6.672112464904785
2,nan mát lắm m.con m trc dùg similac neosure bón dễ sợ.chuyển wa thấy dễ ị liền.có điều hơi nhạt.bé nào wen uốg ngọt thì tgian đầu hơi vất vả.con m thì nhạt wa k chịu hợp tác nên m chuyển wa hipp tv phân vàg tươi đẹp.dễ đi,6.05189323425293
2,"dòng sữa này nếu muốn dùng thì nên trên __d__ tuổi thì cho uống vì sữa ngọt và dễ táo bón.trẻ dưới __d__ tuổi có nhiều sữa vừa mát vừa tăng kg như friso , nan , glico , aptamil.theo ý mình là vậy",6.520503044128418
2,"sữa này có tăng cân dc k mom ? bé nhà m mua mấy loại pedia sure , similac , p__d__ nhưng bé chỉ uống nan thui ạ. mà nan uống k tăng kg . bé gầy lắm m ạ . 😞",7.350561618804932
2,"k tanb m à , dễ uống mà , ko bị ngọt vũng ko nhạt như nan hay mejji . bé t đur loại k hợp mà chuyển qua sữa này đi ị đều đặn hết bón",5.059947967529297
2,mai hien mát m ơi . k táo . bé thích vì ngọt thanh . k ngấy . từ khi dùng trộm vía tỉ lần thấy có da có thịt . cứng cáp với nhanh nhẹn hơn .,6.567044258117676
2,phương vy nguyễn co cho ban __d__k nhung day nha ba co m ban sua nen m mua pk re chu m. tuy neu dua nao no ko kén sua no se uong duoc mùi vi nay thi se len can . be nha m no kén sua lam similac voi sua nay tanh qua mùi ngui ko noi no ko chiu un khoc ói luon ra,6.7421369552612305
2,mình k thấy đắng mà . sao sữa lại đắng đc mom . mình toàn uống thừa của con k thấy đắng mom ak,6.329992294311523
1,"con mình bị dị ứng đạm sữa bò thì nên đổi qua dòng sữa nào các mẹ ạ . be đang uong similac trvia lắm , tự dưng phải đổi 😭😭 , loại nào tăng cân tốt mà mùi vị dễ uống các mẹ chỉ mình với ạ",7.8852033615112305
2,thùy linh b thử cho bé uống friso nga xem sao . similac việt tanh cthe bé hơi khó uống b a,6.73571252822876
2,sữa này dành cho bé thấp còi ăn kém bạn nnes vì vị rất ngọt bé uống sẽ tăng can nhanh,5.608619689941406
2,"pham hang bé nhà t uống pedia sing , ngọt lắm , ngọt hơn cả kid essential . hoặc cũng do khẩu vị của t và bé cảm thấy như thế là rất ngọt , vì t toàn uống sữa tươi ko đường : ) )",6.42914342880249
2,"meiji nhạt , uống loại này mà đều sau uống loại khác bé đều hợp tác . uống loại ngọt quá xong đổi sữa khó lắm m ạ",5.217734336853027
2,tuỳ bé hợp sữa mới lên kg mom ạ. hồi trc bé nhà m cug uống similac mấy tháng chả lên kg ma con bi tao nua sữa có vị hơi ngọt nên bé nhà m cug k thich sau m đổi sang physiolac trvia con uống dc nhiều hơn và tiêu hoá rất tốt .,6.2515459060668945
2,minh nghi ngon hơn minh nghi ngon hơn 😂😂😂,5.355991840362549
1,khổ thân ram uống sữa pediasure ngọt béo xong đổi sang sữa khác như một cực hình huhu.__d__ml mà ậm ừ mất cả buổi😭😭😭,6.290521144866943
2,nguyễn ngọc huyền similac hàm lượng dha và omega khá cao . sắp tới bạn đổi sang enfa s__d__ cũng tanh lắm . vì s__d__ enfa khó uống nhất trong __d__ số . nếu ko bạn đổi mejji của nhật . giá cả cũng sêm sêm . hơn nữa lại nhàn nhạt . còn đa phần những dòng bạn tham khảo đều ngọt cả,6.324966907501221
1,các m oi đừng bơ e.cho e xin y kien ve __d__ loai sua similac voi optimum voi ah . e đabg thiên ve similac co me nao cho con uong chua vị dễ uobg k ạ ? mong ad duyệt bai sớm .,5.634753227233887
2,coca mình uống thấy ngon hơn pep . dạo này chuyển qua coca zero sao vẫn thấy ngọt vl < img src= '' https : //raw.githubusercontent.com/werfe/vzemoticons/master/images/pepe/__d__bw__d__wj__d__.png '' border= '' __d__ '' alt= '' '' > < br > < br > < i > được gửi từ iphone __d__ plus - < a > vozforums < /a > < /i >,6.261624336242676
2,"nguyễn diễm my mình thấy cũng dễ uống , ko ngọt . trước mình cũng tính cho bé uống sữa nhật , mà có bà chị ruột nuôi con dùng mỗi friso viet , tv nhóc cháu ko bệnh , chắc nụi , lanh lẹ",5.956547737121582
2,"iq sữa ngọt , fiso lạc , optimum thì đặc , similac tanh , cũng chỉ ngủ say mới uống ,",6.316375732421875
2,minh phi hjhj thanks mom nha .sua co ngot wa k mom .tai mih dag uog similac sua k wa ngot ak,7.228945255279541
2,"vicky thao similac ak chị , hơi khó uống , có mùi dâu , chị uống tới lúc sanh là nó tăng tuyến sữa có sữa đủ nuôi ko cần mua sữa ngoài , tiết kiệm mấy tháng đầu",5.936406135559082
2,mình thấy similac rất khó pha .,6.582884311676025
2,sữa này khó uống lém,6.360479354858398
