mention_type,mention,pred
2,nan mát lắm m.con m trc dùg similac neosure bón dễ sợ.chuyển wa thấy dễ ị liền.có điều hơi nhạt.bé nào wen uốg ngọt thì tgian đầu hơi vất vả.con m thì nhạt wa k chịu hợp tác nên m chuyển wa hipp tv phân vàg tươi đẹp.dễ đi,3.514418840408325
2,pedia loại mình chụp trên ấy hả mn . loại ấy ngọt ah . mình ko thích sữa ngọt wa đâu . enfa có ngọt ko mn . blackmore chỗ mình ko có . thấy bảo sữa ấy dùng ok,2.2176575660705566
2,t lại thấy milo ngon hơn ovantine ngọt khó uống,2.4137535095214844
1,có bột híp vị mặn không ạ..sao em thấy toàn ngọt,2.5425446033477783
1,các mom ơi con e được __d__m rùi e cho bé uống sữa pediasure nhưng thấy sữa ngọt quá từ nhỏ giờ e đổi khá nhiều sữa vì bé bị trào ngược từ lúc mới sinh . có mom nào có kinh nghiệm làm sao để bé hấp thu tốt và dòng sữa nào giúp bé tăng cân và hấp thu tốt k ạ .,2.664971113204956
2,"lạ nhỉ @ @ mình thì lại thấy vị ngon lắm , vừa uống , k ngọt tí nào . mà bé nhà cũng thích nên đầu tư lâu dài cho con uống lum",4.913619041442871
2,sữa này nó thế . mình cũng uống khó uống hơn những sữa khác mình uống,2.347343683242798
2,m đã từng cho uống nhưng ngọt quá mà con m uống __d__hop to nhưng ko lêng lang nào nên m dừng,2.2273194789886475
2,thùy linh b thử cho bé uống friso nga xem sao . similac việt tanh cthe bé hơi khó uống b a,2.3106014728546143
2,"similac dành cho trẻ thiếu thág nhẹ cân , mình thấy hơi khó uống @ @",2.681112766265869
2,sữa này có ngọt k ak ? đợt con e uống xo mà sữa nhạt quá và có vị ngấy.cháu k thích lắm,2.180689573287964
2,bé mình thích sữa này vị dễ uống ti __d__ lần __d__ml.k quá ngọt ko bón đi phân đẹp . uống dưới __d__ tháng mà giờ qua __d__ tuổi chưa tìm dk chổ bán . dùng optimum k hợp . vị tanh mỗi lần rửa bình xong còn mùi .,3.5805931091308594
2,nutren có ngọt ko ạ ? bé nhà e ko uống ngọt,2.722506046295166
2,hồng ngố similac mùi thơm hơn . mùi ap này hơi tanh tanh .,4.255691051483154
2,từ diệu duyên mình uống nó chỉ hơi ngọt thôi nhưng có vẻ ngấy,2.39870023727417
2,"vị nhạt như sữa mẹ vậy đó mom ko hề ngọt . mom mua thử lon __d__gr tầm __d__k xem bé có hợp tác ko . chứ e là xác định cho bé uống đến lớn luôn nè , trc dùng enfamil ensprie cũng __d__k __d__lon __d__gr , thuộc dòng cao cấp nhất ấy mà thấy ko thích bằng sữa dê",4.247650623321533
2,con mình uống enfa mĩ từ hộp vàng tới hộp xanh từ lúc mới sanh cho đến __d__m thấy bt người chỉ roi roi thôi ko sổ sữa . mình đổi qua similac đến giờ con hơn __d__ tuổi vẫn uống . thấy con chịu uống sữa hơn . mùi vị cũng dễ uống hơn enfa .,2.258859157562256
2,cái sữa similac này khó uốg mà tanh lắm m thử ún đi như bọt ngọt á lê đoàn thị điển,2.2026424407958984
2,e nếm thử vị thì thấy nó ngọt vs béo hơn nan mà sao con e nó ko chịu nan mà lại chịu friso,3.0081658363342285
2,tuỳ bé hợp sữa mới lên kg mom ạ. hồi trc bé nhà m cug uống similac mấy tháng chả lên kg ma con bi tao nua sữa có vị hơi ngọt nên bé nhà m cug k thich sau m đổi sang physiolac trvia con uống dc nhiều hơn và tiêu hoá rất tốt .,2.471142530441284
2,huyen linh nguyen bạn ơi kid có khó tiêu ko ? ngọt ko bạn ? bé biếng ăn mà uống pediasure lâu tiêu càng biếng ăn hơn,2.882321357727051
2,similac khó uống con mình kh uống,3.406031847000122
2,mình k thấy đắng mà . sao sữa lại đắng đc mom . mình toàn uống thừa của con k thấy đắng mom ak,4.201833724975586
2,"sửa similac mới tanh , sửa này ít tanh hơn , sửa similac con mình k chịu uốn mình uốn thế chứ bỏ tiếc mỗi lần uốn là cái mùi tanh k chịu đc mún ói , mình mới vừa đổi sữa này cho con.trước cũng dùng similac",2.3428845405578613
2,nguyễn ngọc huyền similac hàm lượng dha và omega khá cao . sắp tới bạn đổi sang enfa s__d__ cũng tanh lắm . vì s__d__ enfa khó uống nhất trong __d__ số . nếu ko bạn đổi mejji của nhật . giá cả cũng sêm sêm . hơn nữa lại nhàn nhạt . còn đa phần những dòng bạn tham khảo đều ngọt cả,3.563918352127075
2,nếu chịu khó uống similac sẽ tốt hơn . nó nhiều chất hơn nhưng cũng khó uống hơn,2.4495511054992676
2,"meiji nhạt , uống loại này mà đều sau uống loại khác bé đều hợp tác . uống loại ngọt quá xong đổi sữa khó lắm m ạ",2.282663345336914
2,hung nguyen t cũng từng dùng optipro thì thấy vị ngọt hơn so với supreme . công thức giống các sữa ct bình thường . optipro giá tầm __d__k . supreme giá tầm __d__k . còn tăng cân hay k thì tuỳ từng bé . nhưng bé nhà t dùng nan từ nan pre > optipro > supreme chưa bao giờ bị bón,2.982832670211792
2,"tùy khẩu vị mỗi người á mom , mình thì mình thấy sữa không ngọt lắm . cu nhà mình cũng thế , cứ đòi uống miết",2.151115655899048
2,cu ken cu mình cũng ngậm . h k bít sữa nào mà cho bé uống cho hợp nữa m oi . do bé mình dùng similac có vẻ ngán k chịu uống mình mới đổi ban ngày optimum còn tối uống kid ak .,2.486194133758545
2,sữa này có ngọt lắm k mom,2.931765556335449
2,lê angle e cug cho be uog sua similac cua my lun . ma be k uog loai sua do dc . no co mùi kho uog . sua efamil de uog k vay mom,3.488041400909424
1,các m oi đừng bơ e.cho e xin y kien ve __d__ loai sua similac voi optimum voi ah . e đabg thiên ve similac co me nao cho con uong chua vị dễ uobg k ạ ? mong ad duyệt bai sớm .,5.470732688903809
2,similac mùi tanh bé khó uống,3.4984710216522217
2,"ovaltine có vị lợ lợ ghê vl theo vị giác của t , milo the best",4.805057525634766
2,"# mắt chớp chớp ! ap của úc vị nhạt , k hăng , rất dễ uống , nhưng k đậm đặc béo như similac mỹ mom ak",2.6732707023620605
2,trang anh sữa này ngọt ko mom ? bé nhà mom uốn bao lâu rồi ?,3.1810317039489746
2,bé lớn mình cũng vậy . cho bú sữa nhật thì tốn tiền sữa nhiều mà đổi qua cái này ngọt nó bú mỗi tháng có __d__ hộp . nó __d__t mà tính ra rẽ hơn mua sữa nhật nữa,2.427931785583496
2,"uyên thảo m cũg cho bé ăn đủ thứ nhưg ko cải thiện dc bón , nên chắc đổi sữa thử xem sao , chắc do số __d__ ngọt quá nên bị nóg í",3.802623748779297
2,"kid ngọt lắm , bé nhà e uog __d__h len __d__lang , đổi sang pediasure lại táo 😞",3.4726099967956543
2,ớt tím similac nga đỡ ngọt hơn mn a. kể cả dòng thường cũng k táo như si việt,2.1566543579101562
2,hang coldness tơ thấy bt nhạt nhạt k ngọt như các sữa khác đâu mẹ,3.7078909873962402
2,blackmores uống có ngọt lắm k ạ,5.1360392570495605
2,"sữa này nhiều ngọt , uống mùa hè nóng dễ táo , mình cho con uống ngày __d__ bữa , uống kèm với optimom .",3.1031417846679688
2,hôm nọ m cũng đổi thử sang similac hmo mà nó tamh kinh khủng . con nó k chịu uống luôn,2.6497230529785156
2,"uống sữa tươi k đg sợ bé sôi bụng , có bé uống thì k sao , pediasure thì quá ngọt nhưng tốt .",2.4699161052703857
2,đợt mới dặm thêm sữa ngoài c ak . gần __d__t sang friso n ngọt hơn n thích hơn nhưg k tăng kg . h thì clinutren rùi,2.2228569984436035
2,anmum uống như milo rất dễ uống similac hương vani khó uống hơn,2.868274211883545
2,bích thảo similac giàu đạm mà ngọt lắm . sau này đổi sữa cũng khó mà có khi cho con uống sữa similac xong bỏ sữa mẹ ý,2.6735432147979736
2,khổng ánh ngọc friso việt ngọt hơn nga mm a,2.4538180828094482
2,mình thấy similac rất khó pha .,2.6811702251434326
2,nuti ha mom loai abbott nó ngọt hay s mom,2.553316116333008
2,nguyễn thúy hạnh t thấy kid ess ngọt dã man hơn ý m,2.531911611557007
2,"chắc sữa nào cũng thế . bé này hợp bé kia ko hợp . chán ghê . con em uống thì k hợp . chắc vì sữa nhật n thơm vs k tanh mấy đổi phát ngang sang sữa này nên bé khó ăn hơn là uống từ đầu . cá nhân e khi review bài này chỉ muốn note lại : vị sữa này khá tanh , bé nào đã uống loại sữa khác ( ví dụ như con em từ bé uống meji và glico thì sẽ rất khó làm quen và uống đc ) thôi e viết",3.689472198486328
3,tốt nhất là nên từ bỏ thói quen uống nuóc ngọt ngay và luôn .,2.4925827980041504
2,hồng thắm lê mon ơi cho mình hỏi.vị sữa của enfamil là vị sữa nhạt hay ngọt hả mon,2.318237781524658
2,"loại này có bị ngọt quá không em , chứ con chị nó sợ sữa ngọt lắm",2.6497743129730225
2,hoài phương mom cho bé uống enfamil nào vậy ? có ngọt ko mom . bé mình uống nan ko tăng cân . mình đang định đổi sang enfamil nhưng sợ ngọt . vì bé mình ko chịu uống ngọt mom ah,2.1809468269348145
2,lona chloe similac nó ngọt hả mom,4.1845269203186035
2,nan mejie này kia nhạt như sữa mẹ mà k uống đc thì pediasure ngọt s uống đc mm,2.3725104331970215
2,"c ơi sữa này có ngọt ko a , bé nhà e cũng dùng pediasure sợ sữa nhạt bé ko uống 😥",2.5505106449127197
2,có ngọt và đặc . nhưg so với pediasure và kid essen thì vẫn là nhạt hơn,3.1988983154296875
2,để mình tham khảo nhé mấy mon . tại mình mới mua một hộp friso cho con uống mà nó ngọt quá con ko chui hợp tác,2.7247323989868164
2,"sưa friso nhé mom ơi , sữa có vị ngọt nè , bé nhà mình cũng uống được ngọt nên con khoái lắm ạ",2.877722978591919
2,thuy pham vi sua của enfa ngọt hat lat mom.be minh gan __d__ thang co __d__ kg ah,2.4070024490356445
2,con minh gan __d__tuoi dag uong . thấy ổn thik uong . vị ngọt thanh ko ngấy ko gắt như pedia vinamil . __d__ly buoi toi trc ngủ,2.494068145751953
2,"k tanb m à , dễ uống mà , ko bị ngọt vũng ko nhạt như nan hay mejji . bé t đur loại k hợp mà chuyển qua sữa này đi ị đều đặn hết bón",3.347522020339966
1,khổ thân ram uống sữa pediasure ngọt béo xong đổi sang sữa khác như một cực hình huhu.__d__ml mà ậm ừ mất cả buổi😭😭😭,2.5381643772125244
2,"sữa này mình chỉ thấy hơi ngọt thôi , bbé nào quen bmht hoặc uống sữa nhạt quen khi chuyển qua loại này thì nên cho uống lượng nhỏ rồi mình tăng dân lên . còn lại mình thấy okie hết",2.692425489425659
2,thử similac isomil đi m. mùi hơi khó chịu nhưng thấy vị ngon . con mình họp tác lắm . uống đi phân cũng đẹp nữa,5.623878479003906
2,"gà mình dùng pidiasua mà ngọt quá bé ít thích , mom thử đi , nghe dùng bé biếng ăn tăng cân chiều cao đó",4.077481746673584
2,"chúc mừng anh , cơ mà similac khó uống lắm đóa nha bác : )",2.5816235542297363
2,sữa nutren ngọt lắm ngậy,3.0741310119628906
2,nhật linh mình mua hơn __d__k __d__ lon . ngọt hơn so với những sữa khác . bé nhà mom đang ăn sữa gì,2.3424885272979736
2,"pham hang bé nhà t uống pedia sing , ngọt lắm , ngọt hơn cả kid essential . hoặc cũng do khẩu vị của t và bé cảm thấy như thế là rất ngọt , vì t toàn uống sữa tươi ko đường : ) )",2.301222324371338
2,mình dùng sữa mori mà thấy bé ko tăng cân đến cứ __d__kg mãi ah nên mình muốn đổi sữa cho bé . sữa friso có vị ngọt nhạt hay ngọt đậm vậy mom .,2.7482011318206787
2,phương vy nguyễn co cho ban __d__k nhung day nha ba co m ban sua nen m mua pk re chu m. tuy neu dua nao no ko kén sua no se uong duoc mùi vi nay thi se len can . be nha m no kén sua lam similac voi sua nay tanh qua mùi ngui ko noi no ko chiu un khoc ói luon ra,3.635467052459717
2,"friso việt cũng mát , review tăng cân tốt . nhưng mà giá cũng ko kém friso nga mấy mà friso nga đỡ ngọt hơn và nhập nguyên lon từ hà lan sao mom ko dùng nga đi ạ hihi",2.886756181716919
2,thùy trang thấy mn khen pedi nga thơm hơn pedi úc hả bạn ? pedi nga vs úc loại nào ngọt hơn ạ,3.7292537689208984
2,bột ăn dặm của hipp __d__m có vị ngọt ngọt đó mom,2.807839870452881
2,sữa này dễ uống ko mom ? em sợ nó ngọt gắt như nan con em nó ko chịu thì mua phí tiền,2.66847825050354
2,"bé nhỏ quá xét nghiệm cũng ko ra đâu m. con mình xét nghiệm ko dị ứng gì hồi __d__ tháng nhưng lâm sàng thì dị ứng đủ thứ . bé b còn nhỏ b tập cho ún sữa thuỷ phân toàn phần đi , rồi vụ tắc tia bạn hút đều cữ , đúng giờ , cho hạn chế tắc rồi cho bé bú lại suẫ mẹ kết hợp sữa thuỷ phân toàn phần loại hợp bé . chứ nhiều khi mình bịnh phải uống kháng sinh mà ko cho bé bú được thì mệt lắm . như con",4.10378360748291
2,ngà ngô enfamil a+ free lactose dẽ uống hơn nan,3.061612367630005
