mention_type,mention,pred
2,con mình uống enfa mĩ từ hộp vàng tới hộp xanh từ lúc mới sanh cho đến __d__m thấy bt người chỉ roi roi thôi ko sổ sữa . mình đổi qua similac đến giờ con hơn __d__ tuổi vẫn uống . thấy con chịu uống sữa hơn . mùi vị cũng dễ uống hơn enfa .,7.48907470703125
2,"mom thử cho con enfa a+ xem , vị nhạt thơm với công thức gần giống sữa mẹ , con phát triển tốt",5.425626277923584
2,ngà ngô enfamil a+ free lactose dẽ uống hơn nan,7.7198615074157715
2,mình dùng sữa nước thì thấy nhạt hơn nhiều đó mom .,8.123666763305664
2,similac hoặc enfa,8.166360855102539
2,bé mk dùng optimum thấy rất ok sữa lại thơm nữa,7.909329414367676
2,"lâm tuệ tâm người lớn nếm sữa trẻ con thì không thể nói ngọt hay nhạt đc đâu c ơi , vì vị giác của mình hoàn thiện rồi . c mua thử __d__ ống pha sẵn cho con uống xem . bạn nhà c dùng neosure số mấy thế",6.886587619781494
2,ngọt thì mom mua uptimum đó béo còn hưu cao cổ ngọt ko béo,5.316790580749512
2,"mình dùng pediasure lại thấy vị ngọt vừa , k nồng lắm , con lên cân đều , output đẹp",6.306253910064697
2,"mộc ann similac nhạt ko ngọt , lên cân tốt đó m",7.046387672424316
2,"trang trang hipp hòa tan , vị thanh dễ uống , ngon bé m thích , mỗi cữ __d__ml - __d__ml",7.81762170791626
2,friso hoac la nan.be m luc truoc dung similac be k chiu uong voi lai bi bon.m doi qua dung nan giong sua me hon nen be chiu bu ma tiu hoa phan tot nua,5.989229679107666
2,nan mejie này kia nhạt như sữa mẹ mà k uống đc thì pediasure ngọt s uống đc mm,7.061690330505371
2,"tùy khẩu vị mỗi người á mom , mình thì mình thấy sữa không ngọt lắm . cu nhà mình cũng thế , cứ đòi uống miết",6.5030717849731445
2,nguyễn yến amolac hay friso thì vị nó có ngon đâu . bé ko u sữa ngoài thì phải chọn __d__ loại sữa vị nó thật ngon đi chứ,7.584707736968994
2,"cực kì hài lòng < /br > sua mui vi thom ngon , hoi ngot so voi cac loai sua khac < /br > __d__ sao",5.882643222808838
2,"mom thử cho bé uống sữa friso ý , sữa thơm và mát , con tiêu hóa tốt",7.051916599273682
2,"ngọt thì cũng tuỳ khẩu vị từng bé , như con mình thì lại thích . các mom có thể tìm hiểu thêm ở đây để tự tin cho con dùng nè : http : //biengan.com.vn/picky-eating/faq",5.085525035858154
2,friso nga tăng cân tốt hơn và mùi vị cũng dễ uống hơn ah,6.44906759262085
2,bạn ơi dặm sang sữa friso cho con đi sữa có vị ngọt vừa phải gần sữa mẹ đó thơm nữa bé sẽ thích uống,6.045804500579834
2,thử similac isomil đi m. mùi hơi khó chịu nhưng thấy vị ngon . con mình họp tác lắm . uống đi phân cũng đẹp nữa,5.951362609863281
2,m dùng semper nga hay friso nga tăng cân tốt mà không táo bón vị của nó gần giống sữa mẹ dễ uống,8.445993423461914
2,similac,8.932393074035645
2,sữa meji thơm mát rễ uống hơn similac,8.318394660949707
2,hang coldness tơ thấy bt nhạt nhạt k ngọt như các sữa khác đâu mẹ,8.864410400390625
2,pediasure nha mn,6.743574619293213
2,"similac hồi bầu m uống nè , thấy thơm , dễ uống nên cho con uống luôn , trộm vía cu cậu hợp , tăng cân đều nên yên tâm lắm",6.06864595413208
2,friso nhé m,5.8051886558532715
2,nan mát lắm m.con m trc dùg similac neosure bón dễ sợ.chuyển wa thấy dễ ị liền.có điều hơi nhạt.bé nào wen uốg ngọt thì tgian đầu hơi vất vả.con m thì nhạt wa k chịu hợp tác nên m chuyển wa hipp tv phân vàg tươi đẹp.dễ đi,7.624256134033203
2,nan kkkk,8.413137435913086
2,tớ thấy có loại pha sẵn . bạn mua về cho con thử . tớ cũng mới thử cho con . sữa ngon hay ko tùy khẩu vị mỗi bé . tốt hay ko tùy cơ địa từng bé bạn à .,6.240593910217285
2,"friso được đánh giá là mát và có vị giống sữa mẹ nhất mà lại , tốt cho hệ tiêu hóa vì có đạm gần giống đạm tự nhiên nhất đấy nhé",8.170794486999512
2,"mom chọn loại bình núm vú mềm ah , chứ mình thấy enfa a+ gần giống sữa mẹ dễ uống mà , con mình lại chịu sữa này",6.759651184082031
2,"khẩu vị của bọn nhóc này khác m mn ơi : p , sữa mẹ tanh tanh thế tớ uống nôn đi dc mà bọn nhóc nó háu kia mà . similac vị giống sữa mẹ nhất đó , thấy nhỏ nào cũng thích",7.7687087059021
2,"thấy nhìu mẹ chọn dòng của abbott ý , như similac mát mà vị giống sữa mẹ , có gos tốt cho tiêu hoá mà ko có dầu cọ gây táo nữa mẹ ơi",5.7701497077941895
2,lona chloe similac nó ngọt hả mom,7.276602268218994
2,uống morigana ý dễ uống vừa ngon mà toàn vào con,7.3144941329956055
2,"meiji nhạt , uống loại này mà đều sau uống loại khác bé đều hợp tác . uống loại ngọt quá xong đổi sữa khó lắm m ạ",8.221900939941406
2,"lạ nhỉ @ @ mình thì lại thấy vị ngon lắm , vừa uống , k ngọt tí nào . mà bé nhà cũng thích nên đầu tư lâu dài cho con uống lum",7.163294792175293
2,"similac mới có hmo đấy mom , bs khuyên mình nên cho con uống vì sữa đấy có vị nhạt gần giống sữa mẹ bé dễ uống mà tp dinh dưỡng có hmo tăng đề kháng tốt . mom xem mua dùng thử nhé",6.629934787750244
2,"nhà mình bé ti enfa a+ thấy sữa đó ok , ngọt nhẹ kiểu gần giống sữa mẹ nên dễ ti , ko ngấy , con tvia lên kí khá đều , chiều cao ổn đủ chuẩn",5.908209323883057
2,đặng lynh thấy họ bảo similac nóg mà vị khó uốg nên lại thôi,8.733098030090332
2,em cũng khá kỹ trong việc chọn sữa . lúc chọn similac e cũng đắn đo mãi . được biết sữa này mát em mới cho nhỏ ún . trộm vía sữa vị giống sữa mẹ con em hạp nên tiêu hóa ổn lắm ak .,8.292530059814453
2,similac thơm lắm mom ơi . nan mới tanh á,7.042180061340332
2,cả __d__ đều tốt . e đã cho con dùng cả __d__ similac xám hơi tanh . enfamil neuropro béo thơm . con e uốn thì similac xám lên kí tốt hơn enfamil . e dùng hàg nđ mỹ,7.017372131347656
2,bam dung pha sua dac qua .dung sua friso,6.515643119812012
2,similac tanh mom ạ,8.694424629211426
2,"ăn thua con thích sữa nào thôi m , vị nhạt mà mùi k nồng thì e thấy enfa a+ cũng dc , nó ngọt nhẹ gần giog sữa mẹ , bé e dag ti loại này tvia tag cân ổn , cũng mát k táo",7.242127895355225
2,"k tanb m à , dễ uống mà , ko bị ngọt vũng ko nhạt như nan hay mejji . bé t đur loại k hợp mà chuyển qua sữa này đi ị đều đặn hết bón",7.0523505210876465
2,nan nhạt mà mát còn similac thì ngọt nên mom đổi bé sẽ ko thích đâu,5.183679103851318
2,"enfa a+ có vị giống sữa mẹ nà , bé nhà em hồi __d__m đã sử dụng rồi á",5.862614154815674
2,"cũng dễ uống thôi mom , nếm thử thì thấy enfa a+ này gần giống sữa mẹ nhạt nhạt thơm chứ ko gắt cổ",7.303048610687256
2,lê ngân vị k ngọt lắm . con mình tv vẫn đi bt . bây h đang dùng số __d__ thấy ngọt hơn số __d__ nhiều . số __d__ nhạt như nan í .,8.113105773925781
2,"sữa này mát , vị nhạt dễ uống , vị giống sữa mẹ mà",7.213037967681885
2,sữa này có ngọt k ak ? đợt con e uống xo mà sữa nhạt quá và có vị ngấy.cháu k thích lắm,7.437351226806641
2,"mình nghe nói sữa này có dưỡng chất hmo như sữa mẹ nên tăng đề kháng cho bé dữ lắm , mẹ đọc bài này sẽ rõ nhé . con e cũng dc uống nên bé cũng tập trung học hơn trc đó https : //www.tienphong.vn/suc-khoe/cac-nha-khoa-hoc-tai-abbott-chia-se-tuong-lai-cua-hmo-voi-he-mien-dich-cua-tre-__d__.tpo",6.343342304229736
2,pediasure con mình uống mê lắm . có __d__ vị lận nên con thích . đòi uống quài ấy mom . mom cứ pha lượng nhỏ cho con quen vị là được . trước mắt ngày __d__ cữ là đc ấy . dùng cỡ __d__ tháng mom sẽ thấy con hết biếng ăn thôi,5.813934326171875
2,"vote enfa a+ nhé , vị nhạt giống sữa mẹ , bé nhà e đang ti tăng cân đều",7.023699760437012
2,"dễ uống , nó thơm lạt lạt ngon giống sữa mẹ thôi à. cái mfgm là chất béo trong sữa mẹ đó mom ; )",6.855027198791504
2,m uống vinamilk nè . mom uống bổ sung thêm ngũ cốc bầu queen nature ý. vị thơm . dễ uống . k bị vón cục . bs đc dinh dưỡng cho cả hai mc đó mom ạ. con hấp thụ cũng tốt nữa . m mua ở đây an tâm mom nè https : //www.facebook.com/pg/dailybacgiangbotngucoc__d__hatqueennature,6.058056831359863
2,"friso nhé , sữa thơm , mát con dễ uống mà hấp thụ tốt nữa ạ",6.255533695220947
2,ok mà vị nó như sữa mẹ con dễ ti lắm . enfa a+ thì tốt cho tiêu hóa với trí não nữa,7.529360771179199
2,nan mát k tăng cân . similac ổn đó m,6.783944129943848
2,mình từng review loại sữa th này mà . nhưng vị này thì chưa uống thôi . thấy ngta cũng khen ngon . mà khen ngon là làm cho th à ? : ) ) ) khách quan tí đi bạn : ),6.186418056488037
2,"lam vy vậy mom mua lon enfa __d__g này thử , loại này nó gần giống sữa mẹ nên dễ hấp thu , ngày trc bé mình cũng dặm như thế sau mới ti sctht",6.330069541931152
2,vị nhạt lên cân tốt ko táo nha m,8.156182289123535
2,"trần huế tập cho bé uống nan đi m , vị nhạt mát như sữa mẹ , tiêu hoá tốt , với giá cũng hợp lí 😉",6.569967746734619
2,"enfamil và nan all __d__ , bé nhà m uống nan all hợp tác hoen enfamil mom ạ",5.477352142333984
2,"nan mát , dễ uống k táo nhưng k tăng cân mấy đâu ạ .",5.2767653465271
2,bích thảo similac giàu đạm mà ngọt lắm . sau này đổi sữa cũng khó mà có khi cho con uống sữa similac xong bỏ sữa mẹ ý,9.389004707336426
2,"friso tăng tốt hơn nan , bé hơi nhẹ cân b thử hẳn pediasure xem a",9.151098251342773
2,morinaga ekachan . nan pre . similac neosure ..,6.349593162536621
2,nhiều khi muốn cự lại là cũng ngại ngại mom ạ. mà sữa này em nghe có nhiều vị . dễ uống ko mom ?,7.610825538635254
2,similac newbow mom ạ,6.0086493492126465
2,nhà m cho con uong sữa physiolac dễ uống mà con tiêu hoá tốt mom ạ,5.634409427642822
2,mình đang cho bé uống sữa friso tv thấy sữa thơm con lại bú ngon lành,5.497735500335693
2,colosbaby đi m. sữa vừa dễ uống . đi phan dep . hàm lượng sữa non cao nhất các loại sữa . tăng đề kháng,9.407712936401367
2,e nếm thử vị thì thấy nó ngọt vs béo hơn nan mà sao con e nó ko chịu nan mà lại chịu friso,7.4355669021606445
2,friso á mom,6.216874122619629
2,nguyễn huyền sửa nan ma.sao mom kêu sửa lan.e cung cho bé uống sửa nan úc y mom,7.444984436035156
2,"uống meta care đi b , sữa của viện dinh dưỡng , thơm ngọt . bé nhà mình đổi chả mất __d__ loại sữa rồi ấy ạ. thấy sữa này bé uống ngon . tang sức đề kháng",6.319403648376465
2,con m thì uống nan nga . sữa này mát mà nhạt gần giống sữa mẹ,6.7659478187561035
2,"uog ngọt vừa , thơm ngon hơn may loai kia.con minh da uog ca __d__ loai nhe",9.006719589233398
2,hãy cho bé dùng thử sữa fristi choco thơm ngon này bạn nhé,8.763814926147461
2,"sửa similac mới tanh , sửa này ít tanh hơn , sửa similac con mình k chịu uốn mình uốn thế chứ bỏ tiếc mỗi lần uốn là cái mùi tanh k chịu đc mún ói , mình mới vừa đổi sữa này cho con.trước cũng dùng similac",6.858759880065918
2,vị thơm ngon mà mom,8.33633804321289
2,mình dùng sữa mori mà thấy bé ko tăng cân đến cứ __d__kg mãi ah nên mình muốn đổi sữa cho bé . sữa friso có vị ngọt nhạt hay ngọt đậm vậy mom .,5.878209114074707
2,con minh gan __d__tuoi dag uong . thấy ổn thik uong . vị ngọt thanh ko ngấy ko gắt như pedia vinamil . __d__ly buoi toi trc ngủ,5.981388092041016
2,"mom chọn similac hmo có vị giống sữa mẹ với tăng hệ miễn dịch mua thử về cho con dùng , may là con hợp đó mom",5.155158519744873
